accX_man,accX_std,accY_mean,accY_std,accZ_mean,accZ_std,gyroX_mean,gyroX_std,gyroY_mean,gyroY_std,gyroZ_mean,gyroZ_std,magX_mean,magX_std,magY_mean,magY_std,magZ_mean,magZ_std,lat_mean,lat_std,long_mean,long_std,speed_mean,speed_std,y
-0.037994262447413336,-0.1486564191520135,-0.2657128272438691,-0.240810817930074,0.1800691079023209,-0.7523923334984405,-0.2325544887863237,-0.23494190756196126,0.14968274157924538,-0.29805444644727624,-0.23150166822690738,-0.23307222867431643,-0.23566342053875328,0.01570217769633525,-0.24119052300510155,-0.1002992732109312,1.1407384202514457,-1.0435059147084604,-0.2366038098781392,-0.20003585964656767,-0.2509464932190831,-0.21856454234696482,-1.6443307223888473,-1.1620265978777864,1
0.029947237286551086,-0.20272901840642157,-0.2849168493404421,-0.23250938612350733,0.1883382043433178,-0.2828176760030531,-0.2308458386479291,-0.23265350407526708,0.16243953767135355,-0.2664406184832191,-0.2308197196854322,-0.23314185934580267,-2.2896507256033973,-1.0044703003375324,-0.23487031582145446,2.932403002408289,0.10928949841506168,-0.36962254996582744,-0.23660657335429344,-0.2000130249899346,-0.25344088050957725,-0.21846543592594542,0.4002434323459187,1.2525680015600165,1
0.15732873207549475,-0.038378972777915514,-0.2905405616353632,-0.2267060123758516,0.23329970151487023,-0.03161073910753919,-0.23293201377598535,-0.23345829116812983,0.15341309571797604,-0.2748352048699703,-0.23201080480844055,-0.23298982819164196,0.08622021079194912,-0.5962690350236315,-0.2353083558792471,2.916201950723729,-0.07970065059634471,-0.6748961733893515,-0.23660463982401478,-0.20000328170905324,-0.25317013495042395,-0.21846913448067973,0.3991690370990801,-0.12357896270523558,1
-0.43865098897482036,0.13696217731958898,-0.2863634839011762,-0.23344901582754876,0.24121817070797083,0.350786407982713,-0.2330746343276353,-0.23242562207080364,0.20612528358852916,-0.2418276742122035,-0.22681582931129599,-0.2328662060490353,-2.31222415311524,-1.0749658796867672,-0.23509693032339976,2.441991673658098,0.08098349816103795,-0.5279693670533503,-0.23660663951151653,-0.20003578120970747,-0.2533715879592422,-0.2184935049058239,-0.22471079483543588,-0.2659005224820009,1
-0.5156563774414498,-0.33456465468291413,-0.26463715681416256,-0.23507142564257558,0.17572330539318384,-0.028429201636163495,-0.2333336584177643,-0.23293377698183226,0.17882518166712488,-0.24755297900558865,-0.22836790156990966,-0.2339326140607619,-1.487904851906919,-1.2892930607679005,-0.23720170946600477,0.261272277752643,0.31283317828008245,-0.8443051497267966,-0.23660436594940104,-0.20005198688883236,-0.25266207582262185,-0.2184968380261982,0.2028770255015801,-1.2547628655455194,1
0.3285915232886892,-0.13371776209988576,-0.28118062091346974,-0.2375940788786575,0.15966294959263416,-0.42146090701405,-0.23191619190565502,-0.2333396066764444,0.12129398528674212,-0.21188845679476337,-0.23122533699499712,-0.23412984038721502,-0.7631643897964052,0.034278462119081025,-0.22785071674870944,1.318787437007567,-0.16290679400635985,-1.0616394021475997,-0.23660418116039592,-0.2000215951904903,-0.25277874922480076,-0.2184633154424258,0.3116058244816947,-0.0628012796022212,1
-0.23133261378039885,-0.1597954187209055,-0.24088791269808532,-0.24006265015231248,0.06892191645651138,-0.1916486764268505,-0.23263685787497715,-0.2359878337733635,0.2760427783030237,-0.25266666639585317,-0.22789664025538173,-0.23461666270055337,-0.0414566317851096,1.1756311317851273,-0.23796003713403352,-0.43335960647674526,0.5819980566405719,-0.06560832383462556,-0.23661187211464563,-0.2000235050940029,-0.2234222527759898,-0.2185019290957828,-0.026291480649194975,0.0709080338787417,2
-0.28159380528999084,-0.2606847130574348,-0.22080607934581228,-0.23193837431545025,-0.16307576001098562,-0.0645777672748702,-0.23232482775094618,-0.23626816956569083,0.07917143538960601,-0.2632662331001633,-0.230990206820801,-0.23491026318076091,0.3156063670965164,0.7562600467771787,-0.2376647388657935,-0.6704180272006294,0.9338752734056759,-0.8826981070978337,-0.2366033560616628,-0.20002191119322776,-0.25124015000026806,-0.21851870484200414,0.5184269094982171,0.4188549162928204,2
-0.12984598727901636,-0.22588467369938223,-0.21939388494828135,-0.2287096497656694,-0.14064172819250217,-0.5564966395451496,-0.2323074662622241,-0.2359790807533304,0.06912231811792342,-0.21436567911807475,-0.23106313742870874,-0.23422771569034445,-0.2352464237251109,1.3118248934606174,-0.23578606760930299,-0.31535163249710996,-0.7961202680613663,-0.20336987281345065,-0.23660242197231313,-0.20002739219071172,-0.25033716790480115,-0.21852758781036516,0.41678911914724004,1.8988701726603623,2
-0.3147052377233397,-0.2838990997611226,-0.24052374976635432,-0.23587226823324228,0.04171910540409701,-0.19968958740805076,-0.2328780816346051,-0.2356445882931004,0.2869010452771015,-0.262482278538342,-0.22766936097686735,-0.2349548536170026,1.5909613361351467,-0.19432308216412447,-0.2363382039954795,-0.3720652480926558,-0.8277917192543144,0.04212845321398015,-0.23661200034733207,-0.20002299874475898,-0.22295921768618984,-0.21855012741664928,-0.1329328831497366,-0.4870033272281063,2
