accX_man,accX_std,accY_mean,accY_std,accZ_mean,accZ_std,gyroX_mean,gyroX_std,gyroY_mean,gyroY_std,gyroZ_mean,gyroZ_std,magX_mean,magX_std,magY_mean,magY_std,magZ_mean,magZ_std,lat_mean,lat_std,long_mean,long_std,speed_mean,speed_std,y
-0.21647121111101583,0.007189341456775628,-0.23028061994015625,-0.23763141317301995,-0.05924578610431378,-0.4136415617648789,-0.23212327135368793,-0.233725955651379,0.11273548707702578,-0.22737303601947292,-0.23096378131481882,-0.23389705146035977,-0.5865245395374792,-0.6560237947080214,-0.23741254899915135,0.4227516550295076,0.20772678288054686,0.5623932176403531,-0.23660396812959286,-0.2000213877060008,-0.2520302051382001,-0.2185602736222511,-0.9621756922657797,-0.40342862450946226,2
-0.3942495854601716,-0.33802721536040303,-0.22360843529879643,-0.23293353615902523,-0.11384261271949012,-0.47743775443584596,-0.23235780292751232,-0.23614548137442012,0.08877392522699158,-0.19879239648774583,-0.23093527207718215,-0.23417233343241356,1.4868577506594665,-0.31333603038753277,-0.2371829297412444,0.5499245196545042,0.15787442422420672,1.0160680790590444,-0.2366047144272175,-0.20003848215622827,-0.2502856589230549,-0.21852816860810836,-0.5759520889320676,-0.4918513617203549,2
-0.3677610134679461,-0.3001918201270018,-0.22403176127909696,-0.23375371292742536,-0.15679698076080523,-0.04086657963101416,-0.2322960939045108,-0.23547084026110554,0.10499766677783022,-0.24212371293438262,-0.23069696894796665,-0.23445205497586244,-0.2352464237251109,0.9199531639769007,-0.23571702810023054,-0.5831678019970522,-0.956500818185799,-0.6124293361271115,-0.23660187219864756,-0.20002052089003494,-0.24972350694241494,-0.2184353148855136,1.1041442222650095,-0.5675251020858294,2
0.016917897233345087,0.3818930267621767,-0.2229665041367635,-0.23144526640107174,-0.19397773556120043,0.0793195332845518,-0.23240431773488052,-0.23563297794119314,0.09675739061505052,-0.21756675947281634,-0.23071572253285721,-0.2340166167870487,-0.39270442055648586,0.1950884710125308,-0.23646605087123007,0.47782770705954336,-0.7576949230114834,0.6501964083684734,-0.23661185694021253,-0.2000397901012932,-0.22348042929054635,-0.21846956156124892,0.5765731802571481,0.3912053775035105,2
0.8304966917414074,8.432448485425686,4.399850606272971,4.567252375082949,-0.3743664008486137,0.9207276137234993,2.7723751146826587,5.000505245829362,-7.9171852445229005,1.936695286481375,3.1028779759007707,3.870917049227663,-0.2241265086946465,-1.5632272350151524,4.245883171590151,0.8400506557515827,-2.265940011173639,-1.5470602630950852,4.176170724026289,8.46102803448357,5.334030769712908,5.594496225065874,-1.8802679185947089,0.14572859443076056,2
-0.24107147295060274,-0.23675734825674066,-0.23348643538902,-0.22264912146182908,-0.02976072324718229,0.7199716307858515,-0.23263279026566092,-0.2359849430220374,0.18893012736809459,-0.08391871242047462,-0.22942513491811542,-0.23210008228932907,-0.5588359511116232,-0.5293480553549484,-0.23668134512978492,0.3545959247388887,-0.5036048141214206,0.8022298711581712,-0.23660458789097827,-0.19998053398834909,-0.25026935392163857,-0.21847081563876317,0.1236940958095405,-0.7531754668509824,2
-0.06404100540494713,-0.0044773148923386566,-0.23987270626774404,-0.23488552666322385,0.0024205014871459263,0.3446896810988983,-0.23276874228472996,-0.23603218549621094,0.2668580256638005,-0.1701405006081002,-0.22810569563431124,-0.23335419730774853,0.5751387685719594,1.9795944461913964,-0.23597371703796377,-0.5960666309326308,-0.8762207859744531,-0.23945959097420963,-0.23661196932309103,-0.20003306428670664,-0.222941054142654,-0.218472273647812,0.24187757296183846,1.7696171397505776,2
-0.18958689752297148,-0.34537251331204916,-0.23616169015357122,-0.24024161722480863,-0.02212538967210102,-0.48711950356962674,-0.23265851789458603,-0.23632152322677077,0.11350591940118815,-0.26777302494168786,-0.23116154639184663,-0.23446352068920584,-0.7253010791176742,-1.0751047741792508,-0.23672956098126263,0.8409857458285698,0.030648307943861704,0.5366660024555293,-0.23660443314540294,-0.2000257588107553,-0.25172650966409854,-0.21855663838095218,-1.5663296274683303,1.048385653729811,2
-0.4568073924185282,-0.09051744259202867,-0.22571472576602813,-0.23586439302753945,-0.1512455198472235,0.2038371887445056,-0.23231119490409732,-0.23589519715935658,0.08875996811966978,-0.2480501392552804,-0.23089111117336786,-0.23491436293734247,-0.0300839914130438,0.44187190567796525,-0.23798390683916226,-0.8543511923268426,0.6876311773792015,-0.5841482769274137,-0.23661177783883205,-0.2000210608795718,-0.22349191875802182,-0.21853072546150115,0.30215114630951084,0.4026654230840012,2
4.764171806619004,1.1771306381479283,4.8349125158631,4.984272120277663,-0.7334682075099147,2.946407990587483,4.4468742831931625,5.155344692920352,-3.9482914533836215,5.485727058581988,4.316953030799776,4.9215066745724245,-0.2241265086946465,-1.5632272350151524,4.225709591571346,-0.7344113831655151,-2.265940011173639,-1.5470602630950852,4.237512774687436,0.5876203327256962,3.1739549622813423,4.485363742856953,-2.522040012706585,-0.2693510464418291,2
-0.14158843314636527,0.09024267469846654,-0.2414911117815669,-0.23410448097649705,0.07512912039001661,-0.007400390545455644,-0.23289006655491185,-0.23626441321590919,0.31202751945164553,-0.16852138516045614,-0.2274893190679779,-0.2334791497550939,0.03599396521029235,1.4595190656943493,-0.23668969824385364,1.37300516400986,-0.529417732181511,1.9689616402254007,-0.23660177605667565,-0.20000381819932259,-0.24965829263780062,-0.2185377706482782,-0.17049185193264305,1.3706605348491576,2
-0.2977750162256329,-0.14892664685281298,-0.24144366400407657,-0.23973531311333623,0.060022349424226684,0.09419678130406221,-0.23268871989375894,-0.23609524325035824,0.2712770605666045,-0.25739263004649204,-0.22795724068259007,-0.23488700809902743,1.3316608032176194,0.09979114695820224,-0.23743581838834274,0.25871273287026747,0.30694866863239095,0.5711442973226474,-0.2366119145924344,-0.2000172859543199,-0.22349243570068,-0.2185330231588039,-0.45871407959698746,-0.6990635917494363,2
-0.18871003860634736,0.166575050587276,-0.21859491747383059,-0.22362931086840188,-0.15284501660405866,0.2128102496842923,-0.2325188336484112,-0.2360836830342565,0.07837588027226448,-0.2239747307936045,-0.231107416726367,-0.23465478781154644,1.0474357750389505,0.6273693116739187,-0.2360170145500767,-0.6777170093581617,-0.9862854900948834,-0.23047296953113666,-0.23661176822201296,-0.20001169833542526,-0.22349625440612514,-0.21854404877213496,0.6336557997217088,0.769300781709611,2
-0.07135859356191918,-0.3993708649324084,-0.21830135139363263,-0.23234608238690654,-0.17071360851807438,-0.319567092598581,-0.2319462540807577,-0.2323681223491919,0.06856403382505219,-0.2633427420000726,-0.23018181365392726,-0.23292268168931715,0.4819880957398391,0.05012056662331045,-0.236137554178771,-1.0360348073119294,-0.5482667334987712,-0.23517075999805997,-0.23661177016972315,-0.20004642263299355,-0.22348672153881985,-0.21849835618352675,0.6720654297962062,-0.8136873712562548,3
-0.08009705011934226,-0.17160215495744155,-0.21787595752647781,-0.23537667945541924,-0.16482615268827694,-0.6334439375332664,-0.23160228686795487,-0.23133447089343723,0.27270068551342624,-0.23964021297670396,-0.2286225667283668,-0.2336500563343456,-1.5271025523893054,-1.042051438339881,-0.23649026361403733,-0.6519917935592251,0.36624641969758975,0.30502283693729976,-0.2366117561705561,-0.20001512352453343,-0.2234210475870939,-0.2184897117421,1.0945713606156735,-0.35933021224550854,3
-0.14504788842805066,-0.28315497868401623,-0.2226040331124587,-0.23855096711401552,-0.2219628929689979,-0.4097704014854421,-0.23162326047849163,-0.22867786918724695,-0.026763009182714445,-0.19007864834819296,-0.23102217315868265,-0.23034852697985908,0.9515265079011955,-0.5789189956530599,-0.2368644605483318,-0.023165321319881877,1.3752134969825374,0.8955249474820517,-0.23661163723850206,-0.20003738989036224,-0.22328289049270897,-0.21857491298448573,-0.11621836280962566,-1.1654396386885224,3
-0.20927554412511024,-0.5700395780327432,-0.21777935766914475,-0.23992287584257632,-0.24193245908216476,-0.7409254961736428,-0.23126922593263113,-0.23138071122732293,0.031069660715818775,-0.23170674540427877,-0.2305895620526843,-0.23329988910820365,-0.7209643122557932,0.29594172708037897,-0.23784020263834502,-1.03803181954487,1.9267278473477143,-0.6540888880040439,-0.2366120994301323,-0.20004568468028375,-0.22346575478927247,-0.21853116634938582,0.026310910636046327,-1.0902951021980807,3
-0.030414404699069277,-0.2555336562232715,-0.220600250750715,-0.23065550928947393,-0.15957950153401665,0.7114795393483838,-0.22969368830910983,-0.2297339849786866,0.38359269460644346,-0.021639369838543417,-0.22884292135083098,-0.23129360020995743,-0.7479857057798215,0.788066525130882,-0.2370106803587914,1.2267535075285403,1.135487627027352,3.1140274699591406,-0.23661174669981525,-0.20003002470317297,-0.22341933000342162,-0.21853417222197424,-0.3963132036605736,1.105556883502283,3
-0.01696062532735988,-0.40065573330473325,-0.22612745910142235,-0.2380321506998337,-0.0768505975783321,-0.8549590131058316,-0.23033488154551932,-0.23350322380100041,0.3576276896939912,-0.23241031393060874,-0.22682301412628655,-0.23337889795156738,0.5863564410971972,0.6736597518104491,-0.23699136407046648,1.014847462859916,-0.22252786977747566,1.7580106613611708,-0.23661168426179113,-0.20002938728794015,-0.22342184563221126,-0.21855360353339473,-0.43075524557352907,0.47309797251169045,3
-0.029406468934083756,-0.49003840136485693,-0.22808762593125095,-0.23158741788515505,-0.09463691528809907,-0.5487008064814485,-0.23265725947795382,-0.23239145340005946,0.25452853178046686,-0.17560187953173528,-0.2280525003694774,-0.23515515657268754,0.7200932763296568,0.036854074764316805,-0.23644230980523068,-0.6012383484159652,-0.6323096020568266,-0.3800060192631235,-0.23661169700885878,-0.20001262695116226,-0.22350234098904037,-0.21851735007614564,0.557427456958476,-0.20643624838820676,3
-0.042160095616598635,0.15725095045671486,-0.23003168575122862,-0.23516674488783484,-0.07574977591100435,-0.4921964513261122,-0.23241559687654695,-0.23268942411709698,0.30817965232539446,-0.2208422002952229,-0.22827188416242072,-0.2337833478595289,-1.087773242727377,-0.43416602761572465,-0.23622490173579588,0.31176799194014765,0.07136710290771653,0.19810051239463516,-0.23661209603246008,-0.20002851440021563,-0.22346919366229762,-0.21851041969978596,-0.29388752346191493,-1.3252970112706937,3
0.09667589951556277,-0.21556376515908302,-0.21787928091606498,-0.22978004641695493,-0.11037535979167544,0.11934157906108979,-0.23073817411384043,-0.22962380746827007,0.3826966483163851,-0.08055818890673226,-0.2283860158280426,-0.23353408470571996,-0.8473977461521728,0.6477759591615742,-0.23706335093567737,0.9555398377439619,1.5784554071220354,1.3092979689330957,-0.23661174886664285,-0.2000331246718207,-0.2234194634079788,-0.21854287102579795,-0.570042915074453,0.18304481053739335,3
-0.18490429011254547,-0.45690875106576095,-0.22085460083378464,-0.2344707459486369,-0.17627462617328502,-0.5782814625645731,-0.23247730589954843,-0.23376905687387692,0.027518972613157562,-0.2085339260013346,-0.23079073687241947,-0.23191402833193528,-1.280740834889368,-0.609782301860389,-0.23746537680163998,-0.12069262072024663,-0.09609497677564714,0.6474188235684606,-0.23661162165682045,-0.20002280174469744,-0.22342453278114632,-0.21857405179040582,0.23620476605852875,-1.0554020854208261,3
-0.011191306903179451,-0.029548147220658492,-0.2217255504649229,-0.23816967380061363,-0.1774108724543198,0.28064315729978007,-0.23121951847565902,-0.23170826317960197,0.2644520350862535,-0.21275533194262883,-0.22899763842617818,-0.23280356090490287,1.0382618451388173,-0.7649538124566696,-0.23786598763717873,-0.7067180290511184,1.1203689637786673,0.6328477466158756,-0.23661175848346194,-0.20002497742362427,-0.22341329344721608,-0.2185010918204879,0.5964280044187343,-1.0419423724791665,3
-0.18338560662808298,-0.2838723013203378,-0.21329676979400117,-0.22897217557163985,-0.17798880382966686,-0.5348593047515962,-0.23189675635989093,-0.2340021504246036,0.065906600590985,-0.16399221670371592,-0.23060149615216013,-0.23317979650200266,-0.7109563887283754,0.6424021100722905,-0.23794711604814342,-1.1214173248691282,1.7702904216367776,0.017355794525653015,-0.23661158523463977,-0.20004568468028383,-0.22328459140081072,-0.21853615202810883,0.04900213824928768,-1.2845225348186724,3
-0.03541792439341446,-0.30882164667171186,-0.22553193933873503,-0.2285489523353837,-0.21475761276721678,-0.3114975056685774,-0.2322755397661848,-0.23254642595901454,0.29016102677297473,-0.2269546423333416,-0.22898485189102552,-0.23223386175430144,0.26389876220485714,0.21761065610823635,-0.23715925855329067,-1.2446398230407612,-0.824235147489226,-0.6218251535455399,-0.23661178270810757,-0.20002436047696806,-0.2234935029371365,-0.2185428710257969,-0.3218576130546257,0.3086470367098311,3
-0.2157540550211308,-0.3710698125489352,-0.219064992467657,-0.23789909006047125,-0.12530399618880378,-0.48014601830094933,-0.23168757955080435,-0.2298856039318367,0.3135950099662456,-0.22455463044301266,-0.22818853489624044,-0.23176995560779826,-1.3995015274147273,-1.2640526023235303,-0.23653585903880434,-0.4967970685847089,0.4849928066907487,0.8179679369562255,-0.2366117784474915,-0.20003924873692958,-0.22329328493111197,-0.21850812207965853,0.16860381712741343,-1.3044252341160256,3
-0.23704575641242437,-0.19185686693268372,-0.22024664209864256,-0.23986574938692837,-0.16810210312137996,0.48967283272194306,-0.23159977003469046,-0.23076079942794706,0.022360425747027183,-0.17990473789214165,-0.22943365927488388,-0.2296744282606186,-0.630893000509032,0.4167409693208398,-0.2381206931134632,-1.270170062323314,1.8477848871509919,-0.31485708233298704,-0.2366116025692605,-0.20003979010129327,-0.22336650179883383,-0.21852275663925613,0.5255179181273556,-0.7381892116222877,3
-0.14397818081498678,-0.33740543444307924,-0.2209231365123818,-0.23137039553198724,-0.1998968795342937,-0.37406785383340724,-0.23105277827189177,-0.23282021305260292,0.03997987803004398,-0.2176988991029988,-0.2314150039330949,-0.23261455564298378,1.0352038685054399,-1.1449719673845609,-0.2364142712394257,0.43510781852523206,0.9750668409395162,1.0458840690550049,-0.23661182551715465,-0.20002677957035933,-0.2231711085909553,-0.21854370476128282,0.23715023387574677,-0.869200010422912,3
